Reaction times in ms (visual)
0.8666666666666667
0.5333333333333333
0.7333333333333334
0.9333333333333333
0.7333333333333334
0.8666666666666667
0.8666666666666667
0.7333333333333334
0.6666666666666667
0.9333333333333333
